Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
Sri Lanka	LKA	"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	60.699	61.328	61.733	61.976	62.174	62.637	63.055	63.51	63.777	63.993	65.267	65.922	65.828	65.939	65.999	66.237	66.513	66.551	67.566	68.13	68.661	69.212	69.674	70.068	70.649	70.969	71.421	71.457	71.549	69.761	71.927	71.751	72.53	73.052	72.882	72.26	72.261	72.136	72.081	72.618	70.355	70.787	71.117	71.373	67.091	72.118	71.969	72.049	71.729	69.187	73.215	73.38	73.906	74.239	74.651	74.927	75.331	75.403	75.748	76.008	76.393	76.399	76.61	
Sri Lanka	LKA	"Mortality rate, infant, female (per 1,000 live births)"	SP.DYN.IMRT.FE.IN	62.3	60.1	58.3	56.6	55.4	54.3	52.6	50.8	49.6	48.6	47.9	47.4	47	46.4	45.6	44.5	42.8	40.7	38.2	35.7	33.4	31.4	29.4	27.5	25.1	22.9	20.9	19.2	18.1	18.9	17	16.6	16.5	16.3	16.1	15.8	15.4	14.9	14.3	13.7	13	12.4	12	11.7	16.3	10.9	10.4	9.7	9.2	12.5	8.7	8.3	7.9	7.5	7.1	6.7	6.3	6	5.8	5.6	5.4	5.2	5	
Sri Lanka	LKA	"Birth rate, crude (per 1,000 people)"	SP.DYN.CBRT.IN	36.56	35.672	35.113	34.809	34.432	33.78	33.114	33.15	32.292	31.396	30.631	29.725	29.313	28.814	27.923	27.86	27.96	27.888	28.465	28.788	28.146	27.726	25.945	24.523	23.768	23.004	22.076	21.472	20.828	20.86	20.586	20.483	20.36	19.761	19.289	18.88	18.39	17.937	17.458	17.703	18.189	18.806	18.914	18.885	18.771	18.821	19.203	18.979	18.468	17.907	17.553	17.512	17.318	17.005	16.396	15.886	15.496	15.17	14.805	14.534	14.235	14.019	13.781	
Sri Lanka	LKA	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	SN.ITK.VITA.ZS																																																																
Sri Lanka	LKA	Prevalence of undernourishment (% of population)	SN.ITK.DEFC.ZS																																										16.5	15.8	15.5	14.9	13.9	13.2	11.8	10.8	11.5	13	14	13	11.7	10.2	9.1	8.1	7.6	7.1	6.4	5.7	5.3		
Sri Lanka	LKA	Refugee population by country or territory of asylum	SM.POP.REFG																																15	21	19	11	12	11	21	25	18	12	13	22	26	60	106	162	184	271	251	224	187	109	143	508	781	602	820	796	1041	1008	907	504	377
Sri Lanka	LKA	"Children in employment, wage workers, female (% of female children in employment, ages 7-14)"	SL.WAG.0714.FE.ZS																																																		2.38														
Sri Lanka	LKA	"Unemployment, male (% of male labor force) (national estimate)"	SL.UEM.TOTL.MA.NE.ZS																																		9.75						6.65	5.87	6.2	6.6	5.92	6.11	5.55	4.68	4.32	3.63	4.32	3.416	2.656	2.76	2.959	3.041	2.94	2.84	2.786	2.95	3.259	3.923	3.611	3.632	
Sri Lanka	LKA	"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)"	SL.UEM.NEET.ME.ZS																																														29.618	27.843	27.526	26.696	27.324	26.68	26.523	27.177	28.13	29.558	26.63	27.09	24.722	24.184	21.213	21.512	19.378	18.051	18.119
Sri Lanka	LKA	"Maternal mortality ratio (national estimate, per 100,000 live births)"	SH.STA.MMRT.NE																										51	44										20	33	24	17	21	18	17	20	52	165	15	51	48	52	68	34	36	42	36	35	37	37	43					
Sri Lanka	LKA	"Prevalence of underweight, weight for age, female (% of children under 5)"	SH.STA.MALN.FE.ZS																																									24.4							21.5		21.6			26.6				20.4							
Sri Lanka	LKA	Female genital mutilation prevalence (%)	SH.STA.FGMS.ZS																																																																
Sri Lanka	LKA	Exclusive breastfeeding (% of children under 6 months)	SH.STA.BFED.ZS																												10.2						17.1							52.6							75.8									80.92884							
Sri Lanka	LKA	ARI treatment (% of children under 5 taken to a health provider)	SH.STA.ARIC.ZS																																																58.2									52.3							
Sri Lanka	LKA	"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)"	SH.STA.AIRP.FE.P5																																																												70.6				
Sri Lanka	LKA	"Prevalence of current tobacco use, males (% of male adults)"	SH.PRV.SMOK.MA																																									48.3					46.6					44.8					43			42.2	41.9	41.4			
Sri Lanka	LKA	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS																																									0.146493244	0.131369021	0.124958637	0.119614619	0.11299227	0.106002403	0.098196563	0.095128161	0.095528187	0.093826319	0.089930467	0.087229726	0.083660911	0.08085226	0.062536324	0.062990363	0.061864247	0.063552079	0.062911562	0.06196589	0.059971632			
Sri Lanka	LKA	Use of insecticide-treated bed nets (% of under-5 population)	SH.MLR.NETS.ZS																																																2.9									3.5							
Sri Lanka	LKA	"Nurses and midwives (per 1,000 people)"	SH.MED.NUMW.P3																															0.742	0.807	0.873	1.036	0.969	1.089	0.76	0.749	0.788	0.753	1.192	0.835	1.06		1.705	1.399	1.657	2.026	1.482	1.528	1.711	1.783	1.79	1.799	1.873	1.921	1.911	1.962	2.145	2.226	2.461	2.439		
Sri Lanka	LKA	"Immunization, DPT (% of children ages 12-23 months)"	SH.IMM.IDPT																					46	45	57	64	66	70	75	77	83	87	86	86	88	90	88	93	92	97	94	99	99	98	98	99	97	99	98	98	98	97	99	99	99	99	99	99	99	99	99	99	96	96	98	
Sri Lanka	LKA	"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)"	SH.HIV.INCD.YG.P3																															0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	
Sri Lanka	LKA	Children (ages 0-14) newly infected with HIV	SH.HIV.INCD.14																																																																
Sri Lanka	LKA	"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS																															0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
Sri Lanka	LKA	"People using safely managed drinking water services, rural (% of rural population)"	SH.H2O.SMDW.RU.ZS																																									35.53025177	35.67426427	35.81827678	35.96228928	36.10630178	36.25031429	36.39432679	36.53833929	36.6823518	36.8263643	36.9703768	37.11438931	37.25840181	37.40241432	37.54642682	37.69043932	37.83445183	37.97846433	38.12247683	38.26648934	38.41050184	38.55451434	38.69852685	
Sri Lanka	LKA	Demand for family planning satisfied by modern methods (% of married women with demand for family planning)	SH.FPL.SATM.ZS																																																																
Sri Lanka	LKA	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)"	SH.DYN.NCOM.FE.ZS																																									14.2	13.6	12.8	13	12.5	14.5	12.4	12.1	12.3	12.5	12.3	11.4	11	11	10.7	10.4	10.2	9.9	9.6	9.4				
Sri Lanka	LKA	"Prevalence of HIV, total (% of population ages 15-49)"	SH.DYN.AIDS.ZS																															0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
Sri Lanka	LKA	"Probability of dying among adolescents ages 10-14 years (per 1,000)"	SH.DYN.1014																															3	2.9	2.7	2.6	2.6	2.5	2.5	2.4	2.4	2.3	2.3	2.2	2.1	2	8.2	1.9	1.8	1.8	1.9	3.3	1.8	1.7	1.6	1.5	1.4	1.3	1.2	1.1	1.1	1	1	1	0.9	
Sri Lanka	LKA	Number of under-five deaths	SH.DTH.MORT	32673	31483	30742	30364	30076	29586	28816	28192	27613	26958	26485	26084	25769	25465	24808	24052	23304	22315	21324	20387	19169	17912	16399	14569	12887	11405	10066	9021	8325	9394	7875	7790	7732	7573	7327	7069	6768	6424	6047	5759	5620	5574	5530	5440	10365	5154	4989	4766	4502	7735	4102	3955	3787	3570	3305	3039	2816	2631	2464	2324	2195	2079	1980	
Sri Lanka	LKA	Number of deaths ages 20-24 years	SH.DTH.2024																															4503	4245	4035	3879	3759	3660	3591	3552	3532	3491	3365	3146	2883	2596	4374	2198	2147	2215	2381	2500	2398	2115	1781	1460	1217	1073	995	944	915	892	878	872	867	
Sri Lanka	LKA	"Condom use, population ages 15-24, male (% of males ages 15-24)"	SH.CON.1524.MA.ZS																																																																
Sri Lanka	LKA	Prevalence of anemia among women of reproductive age (% of women ages 15-49)	SH.ANM.ALLW.ZS																																									38.8	38.2	37.6	37	36.5	36	35.5	35	34.5	34.1	33.8	33.6	33.5	33.5	33.6	33.8	33.9	34.1	34.4	34.6				
Sri Lanka	LKA	Women who believe a husband is justified in beating his wife when she refuses sex with him (%)	SG.VAW.REFU.ZS																																																																
Sri Lanka	LKA	Women who believe a husband is justified in beating his wife when she burns the food (%)	SG.VAW.BURN.ZS																																																																
Sri Lanka	LKA	"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)"	SG.TIM.UWRK.FE																																																																
Sri Lanka	LKA	"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)"	SG.DMK.ALLD.FN.ZS																																																																
Sri Lanka	LKA	"Government expenditure per student, tertiary (% of GDP per capita)"	SE.XPD.TERT.PC.ZS																																																			21.85289	27.04113	21.08954	23.67263	26.8462	29.412	30.52166	26.60908	31.55806					
Sri Lanka	LKA	"Government expenditure per student, primary (% of GDP per capita)"	SE.XPD.PRIM.PC.ZS																																																		7.23111	5.06586	5.14725	4.16777	4.34115	6.47661	7.43956	14.4145	11.39277	7.91881					
Sri Lanka	LKA	"Current education expenditure, primary (% of total expenditure in primary public institutions)"	SE.XPD.CPRM.ZS																																											58.29428864							93.14360809	92.09413147	92.98175049	88.89267731	87.27400208	94.74030304	95.33808136	73.56204987	85.70717621	80.85153961	90.69493866	97.73165131			
Sri Lanka	LKA	"School enrollment, tertiary (% gross)"	SE.TER.ENRR											1.047180057	1.170639992		1.120530009	1.128509998	1.16703999		1.195989966	1.212039948	2.827990055		2.876549959	3.688189983	4.062220097	4.156410217	3.70994997	3.788320065								4.798359871																16.17111397	14.8214941	16.40153694	17.98661041	18.17341232	18.69140816	17.80683899	17.94799805	18.67174721	20.21912575	20.81221581	21.36296654	22.96470261	
Sri Lanka	LKA	"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)"	SE.TER.CUAT.ST.FE.ZS												1.769999981										0.769999981																				35.72999954					25.01000023	29.48999977	29.79999924	30.18000031	2.571727753	2.885282755		3.404469967	3.694526434	3.901288033	4.179999828	4.289999962	4.71999979	4.800000191	5.320000172	5.320000172	5.460000038	
Sri Lanka	LKA	"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)"	SE.TER.CUAT.DO.ZS																																																			0	0		0	0	0	0	0	0	0	0			
Sri Lanka	LKA	"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)"	SE.TER.CUAT.BA.MA.ZS																																										13.27999973							13.09000015	13.27999973	0.543278813	0.592052519		0.944796443	0.773854554	0.936125576	0.896417081	0.753563404	0.76576221	0.871517241	0.76725328	0.870556176	1.055058241	
Sri Lanka	LKA	"Adolescents out of school, female (% of female lower secondary school age)"	SE.SEC.UNER.LO.FE.ZS																																																			8.715950012	9.045829773	8.993439674	8.266695976		4.790620327	5.239324093	4.684164047	3.996454477			2.768509626	3.35120368	
Sri Lanka	LKA	Trained teachers in secondary education (% of total teachers)	SE.SEC.TCAQ.ZS																																																				82.11032104					79.44384766	82.31259918	79.259758	79.41803741	81.41485596	80.27489471	80.68538666	
Sri Lanka	LKA	"Trained teachers in secondary education, male (% of male teachers)"	SE.SEC.TCAQ.MA.ZS																																																										80.61071777	77.18405151	77.51914215	79.61801147	77.12498474	77.18434143	
Sri Lanka	LKA	"Trained teachers in secondary education, female (% of female teachers)"	SE.SEC.TCAQ.FE.ZS																																																										83.03926086	80.11435699	80.17904663	82.11750793	81.49145508	82.01638794	
Sri Lanka	LKA	"School enrollment, secondary, private (% of total secondary)"	SE.SEC.PRIV.ZS																																																			6.441150188	7.115039825	7.328569889	7.288770199										
Sri Lanka	LKA	"School enrollment, secondary, male (% gross)"	SE.SEC.ENRR.MA																	46.55244827					51.57141113	51.90745926	54.03205872	55.9753418	57.48337173	59.90299988	75.37090302	77.63446808	79.60259247	80.56600189	79.4695282	81.12322235	81.79985809	82.9376297	83.3374176															93.61847687	94.44191742	92.84313202	92.94871888	91.38063929	92.2231195	91.74716455	90.93788425	92.92202937			88.85477946	87.0683741	
Sri Lanka	LKA	"Secondary education, vocational pupils"	SE.SEC.ENRL.VO											10425	11538	11625	12830	14773		11587				9321	0	0	0	0	0	0	0	0	0	0	0	0	0	0																133778	150783	148131	149818			110625	99702	105865					
Sri Lanka	LKA	"Secondary education, general pupils (% female)"	SE.SEC.ENRL.GC.FE.ZS											50.26249	49.30933				50.36681	50.98904	48.19474			50.95739	51.77121	51.98447	51.82167	51.8476	51.80073	51.95834	51.35977	51.24245	51.13558	51.12775	51.37746	51.24957	51.16979	51.42448	51.05201						51.03728	50.67255	50.61303	49.44852	50.96996	50.89283		51.30349	51.47905	50.25779	50.52737	51.18019	51.22033	51.15468	51.24202	51.2393	51.35969	51.37066					
Sri Lanka	LKA	"Secondary education, duration (years)"	SE.SEC.DURS											7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
Sri Lanka	LKA	"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)"	SE.SEC.CUAT.PO.ZS																																																			2.743873835	3.028676033		3.41953969	3.56120944	3.784666777	3.922616482	4.097524166	4.238878727	4.522024155	4.654747486			
Sri Lanka	LKA	"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)"	SE.SEC.CUAT.LO.MA.ZS																						36.49000168																				76.75					75.43000031	74.11000061	75.48000336	75.52999878	57.05330276	58.6750145		60.46626282	61.63349915	62.21363449	81.56999969	82.34999847	82.88999939	82.05999756	84.23999786	83.29000092	83.08999634	
Sri Lanka	LKA	"Lower secondary completion rate, female (% of relevant age group)"	SE.SEC.CMPT.LO.FE.ZS											40.89823151															79.806427	86.78227234	66.82067108		70.32087708	72.13118744	72.65619659	74.30211639						88.84552002			92.09971619	92.80258942	93.61950684		94.66409302	96.57125854	94.26026917		88.95262909	93.13728333	92.5826416	90.19293213	93.83153534	93.93260956	93.57803345	92.91912079	94.12091064		94.4070282	95.8640213	97.60126495	97.04199982	
Sri Lanka	LKA	"Children out of school, primary, male"	SE.PRM.UNER.MA																																										18237	17932	22469	58129	35120	36784	42777	51667	71482	59220	61319	65195	59465	56658	32611	25331	23953	26997	32557	26257			
Sri Lanka	LKA	"Adjusted net enrollment rate, primary, male (% of primary school age children)"	SE.PRM.TENR.MA																																												99.52292		97.20386	96.91088	96.60765	95.82625	93.82003	95.65379	95.95224	96.20465	97.47268	98.30079									
Sri Lanka	LKA	"Primary education, teachers"	SE.PRM.TCHR																	48096	50665	60835														69965	70008	70108	70537	66339					67265	69570	71201	70236	73471	68657	68114	69436	69948	71957	72114	71721	74415	75143	76803	76426	76173	78389	78641	77927	71903	71668	
Sri Lanka	LKA	"Repeaters, primary, total (% of total enrollment)"	SE.PRM.REPT.ZS											22.20502		18.42804		17.29871	15.41022	13.22504	11.94375	9.07522	11.94626	10.43158	10.7899	10.43136	10.22384	9.35025	8.20973	7.89104	8.85799		7.16711	8.043	7.71114	7.05637						5.13315			1.4061		0.81031		0.80452	0.94933	0.80821	0.82406	0.87424	0.73198	0.70741	0.80245	0.79142	0.88648	0.9305	0.85275	0.99391						
Sri Lanka	LKA	"Persistence to last grade of primary, male (% of cohort)"	SE.PRM.PRSL.MA.ZS																							91.13253021			92.23433685	93.40236664		94.50949097	90.80486298	94.01148987	91.80948639										97.51647949	97.5946579			98.53447723	98.31118774				100	93.3779068	98.37754822	98.40506744	99.07102203	98.25460052	97.76483154		97.89836121	97.86829376				
Sri Lanka	LKA	"Persistence to grade 5, female (% of cohort)"	SE.PRM.PRS5.FE.ZS																							91.41052246			93.27368927	93.34633636		96.31002045	90.71839905	94.75157928	92.61910248										98.06858826	98.54521179			98.94399261	98.96697235				94.63034821	100	98.57029724	98.11810303	99.29329681	98.52841949	99.20075226		99.79662323	99.58947754				
Sri Lanka	LKA	"Over-age students, primary, female (% of female enrollment)"	SE.PRM.OENR.FE.ZS																																										4.98992	4.18371	2.70696	0	2.123	2.21261	1.9367	1.68143	1.4381	1.40262	1.31209	1.32649	1.00754	1.04392	1.44381	0.86665	0.94755	0.93844					
Sri Lanka	LKA	"School enrollment, primary, male (% net)"	SE.PRM.NENR.MA																																												99.52292		97.20386	96.7907	96.49153	95.82625	93.69791	95.54869	95.86063	96.20465	97.36194	98.13976									
Sri Lanka	LKA	"Gross intake ratio in first grade of primary education, male (% of relevant age group)"	SE.PRM.GINT.MA.ZS											90.01838													95.29203		100.75338	103.55048	103.777		104.68626	102.80302	103.78639	98.14503						103.27443			101.38415	100.27019	97.73074		97.49566	99.09027	99.26789			98.5482	99.3439	101.52329	102.7541	102.00132	98.22881	96.70085	99.09067						
