Date,central_bank_total_assets ,currency_in_circulation,gov_deposits_with_cb ,srr_commercial_bank_deposits,reserve_money,narrow_money_m1,broad_money_m2,broad_money_m2b,quasi_money_public,net_foreign_assets,credit_to_government_net, credit_to_public_corporations,credit_to_private_sector,total_domestic_credit,broad_money_m4,net_credit_to_gov_central_bank,net_credit_to_gov_commercial_total,net_credit_to_gov_commercial_dbu,net_credit_to_gov_commercial_obu,credit_to_sobes_dbu,credit_to_sobes_obu,credit_to_private_dbu,credit_to_private_obu,m2b_other_items_net,nfa_monetary_authorities,nfa_commercial_banks_total,nfa_commercial_banks_dbu,nfa_commercial_banks_obu,reserve_money_yoy_pct,narrow_money_m1_yoy_pct,broad_money_m2_yoy_pct ,broad_money_m2b_yoy_pct,money_supply_foreign_assets_yoy_pct ,nfa_monetary_authorities_yoy_pct,nfa_commercial_banks_total_yoy_pct ,nfa_commercial_banks_dbu_yoy_pct,nfa_commercial_banks_obu_yoy_pct,net_domestic_assets_yoy_pct ,net_credit_to_gov_yoy_pct,net_credit_to_gov_cb_yoy_pct,net_credit_to_gov_commercial_total_yoy_pct,net_credit_to_gov_commercial_dbu_yoy_pct,net_credit_to_gov_commercial_obu_yoy_pct,credit_to_public_corporations_yoy_pct,credit_to_sobes_dbu_yoy_pct,credit_to_sobes_obu_yoy_pct,credit_to_private_sector_yoy_pct,credit_to_private_dbu_yoy_pct,credit_to_private_obu_yoy_pct,m2b_other_items_net_yoy_pct,
2016-02-01,"1,510,012","491,204",153.6,"247,979","739,336","700,535","4,158,410","4,703,819","4,003,283",-401801,"1,920,837","534,361.80","3,538,866.09","5,994,064","5,849,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,"1,512,001","543,476",6.8,"248,135","791,618","729,606","4,206,399","4,731,636","4,002,030",-439896,"1,954,066","522,933.13","3,626,478.03","6,103,477","5,882,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,"1,471,667","522,200",6.6,"240,895","763,102","715,548","4,242,061","4,772,124","4,056,576",-464233,"1,959,489","519,793.78","3,653,748.44","6,133,032","5,939,403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,"1,382,236","507,259",6.6,"226,002","733,268","701,828","4,241,083","4,781,197","4,079,369",-467503,"1,965,599","498,455.39","3,713,580.17","6,177,635","5,951,626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,"1,365,651","507,543",6.4,"249,609","757,159","705,622","4,310,482","4,843,739","4,138,117",-491954,"2,005,429","494,076.95","3,788,868.87","6,288,375","6,002,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,"1,563,848","517,605",5.4,"256,885","774,496","716,583","4,394,705","4,940,432","4,223,850",-437601,"2,032,042","481,575.96","3,851,428.38","6,365,046","6,120,424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,"1,657,974","521,642",5.7,"264,044","785,691","714,183","4,434,839","4,988,563","4,274,380",-281520,"1,937,922","451,279.85","3,896,100.36","6,285,302","6,178,793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,"1,491,542","524,215",16.7,"269,505","793,736","729,323","4,551,940","5,096,238","4,366,915",-278001,"1,948,923","462,180.22","3,955,431.67","6,366,535","6,302,265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,"1,455,448","520,299",16.7,"272,440","792,756","727,626","4,616,764","5,165,733","4,438,107",-283637,"1,958,167","469,706.03","4,034,588.95","6,462,462","6,380,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,"1,428,190","518,593",16,"280,359","798,968","720,203","4,683,235","5,246,721","4,526,518",-286931,"1,960,264","483,427.66","4,111,373.27","6,555,065","6,468,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,"1,529,210","552,778",117.6,"303,251","856,147","776,624","4,823,559","5,405,596","4,628,972",-231238,"1,972,133","513,767.99","4,185,776.68","6,671,677","6,630,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01,"1,455,538","534,483",17.1,"293,969","828,469","742,851","4,866,011","5,460,428","4,717,576",-327746,"2,113,052","536,339.71","4,204,061.03","6,853,453","6,711,149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01,"1,501,306","545,795",17.2,"301,816","847,628","744,595","4,951,313","5,551,956","4,807,360",-369882,"2,192,114","553,212.73","4,274,780.50","7,020,108","6,811,090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01,"1,415,273","584,070",17.3,"308,077","892,164","782,025","5,096,203","5,677,402","4,895,377",-371467,"2,214,546","572,020.98","4,356,593.36","7,143,161","6,951,129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01,"1,397,221","580,066",16.1,"305,477","885,560","765,196","5,146,804","5,730,774","4,965,579",-340862,"2,206,289","576,139.55","4,375,338.99","7,157,767","7,033,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,"1,604,775","560,572",15.8,"299,206","859,794","741,781","5,214,381","5,803,167","5,061,386",-318524,"2,239,740","580,692.41","4,406,022.23","7,226,455","7,131,143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,"1,737,376","562,770",14.8,"328,854","891,639","753,890","5,281,417","5,872,507","5,118,616",-246031,"2,234,623","570,863.53","4,485,551.88","7,291,038","7,221,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,"1,633,830","565,451",15.8,"329,163","894,630","768,428","5,367,003","5,986,619","5,218,191",-125084,"2,254,458","531,805.35","4,537,426.94","7,323,690","7,375,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,"1,674,067","581,695",12.6,"329,682","911,389","759,137","5,423,037","6,050,583","5,291,446",-50097,"2,237,515","521,489.24","4,590,505.40","7,349,510","7,457,031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,"1,674,027","574,355",17.8,"334,634","909,006","754,618","5,503,149","6,132,134","5,377,516","10,477","2,223,552","516,189.85","4,640,453.81","7,380,196","7,558,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,"1,601,147","575,045",23.8,"340,313","915,381","743,190","5,532,506","6,159,242","5,416,052","37,338","2,217,747","497,476.37","4,678,700.42","7,393,924","7,604,859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,"1,567,078","575,600",23.7,"335,994","911,617","751,291","5,549,947","6,183,942","5,432,651","67,388","2,160,271","504,776.34","4,740,040.96","7,405,088","7,659,946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,"1,604,834","598,054",27.2,"341,712","939,793","793,299","5,665,313","6,308,062","5,514,762","121,538","2,168,517","536,982.21","4,799,215.15","7,504,715","7,795,919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,"1,651,767.27","587,933.37",26.82,"342,023.08","929,983.26","773,415.64","5,739,013.68","6,378,367.03","5,604,951.39","127,567.32","2,221,413.39","528,120.17","4,842,139.56","7,591,673.11","7,899,830.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,"1,639,980.63","592,981.74",24.11,"345,128.23","938,134.08","770,845.38","5,826,696.20","6,450,502.82","5,679,657.44","115,957.95","2,245,717.25","545,516.08","4,900,018.36","7,691,251.68","7,979,048.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,"1,608,705.76","639,432.17",25.34,"357,787.57","997,245.08","841,180.01","5,995,488.74","6,606,647.28","5,765,467.27","106,184.90","2,278,460.76","556,895.75","5,022,191.21","7,857,547.72","8,111,837.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,"2,063,160.81","635,838.63",23.53,"364,199.23","1,000,061.39","812,548.43","6,043,711.55","6,691,729.81","5,879,181.38","119,446.89","2,322,488.33","581,017.89","5,044,461.09","7,947,967.32","8,218,009.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,"1,850,996.82","611,449.55",23.33,"361,896.31","973,369.19","790,966.76","6,047,724.75","6,670,948.26","5,879,981.50","74,399.32","2,324,225.03","608,318.13","5,073,264.47","8,005,807.63","8,207,340.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,"1,923,211.41","624,237.53",28.06,"374,366.79","998,632.39","804,511.52","6,120,848.14","6,747,648.30","5,943,136.78","101,204.01","2,273,701.13","619,239.19","5,155,875.25","8,048,815.56","8,291,886.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01,"1,766,797.72","619,580.33",28.08,"381,775.34","1,001,383.75","791,770.70","6,160,766.20","6,795,382.13","6,003,611.43","171,513.78","2,226,707.54","636,366.91","5,202,395.27","8,065,469.72","8,333,422.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01,"1,806,658.63","619,587.51",118.1,"385,007.61","1,004,713.22","791,553.94","6,243,718.77","6,866,412.80","6,074,858.87","166,852.07","2,272,420.18","639,496.82","5,248,357.31","8,160,274.31","8,403,328.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01,"1,752,159.84","623,580",107.05,"386,855","1,010,542","808,988","6,284,451","6,933,397","6,124,409","7,644","2,427,553.37","655,984","5,355,657","8,439,194.03","8,501,554",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,"1,971,914.48","613,590.21",62.91,"384,774.97","998,428.09","782,659.03","6,325,969.72","6,988,371.57","6,205,712.54",-16989.03,"2,422,364.71","701,130.56","5,429,723.53","8,553,218.80","8,555,141.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,"1,894,397.10","620,429.67",100.06,"321,077.07","941,606.80","788,820.14","6,355,317.28","7,042,628.97","6,253,808.82",-43030.37,"2,465,008.35","715,324.62","5,509,030.64","8,689,363.62","8,612,385.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-01,"1,917,438.73","640,942.51",47.62,"320,106.18","961,096.31","830,793.26","6,427,329.58","7,128,296.69","6,297,503.43",-67007.05,"2,516,711.39","755,379.61","5,561,351.44","8,833,442.45","8,729,588.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-01,"1,793,551.35","626,163.14",47.89,"322,917.50","949,128.53","800,490.90","6,419,135.37","7,110,926.48","6,310,435.59",-121597.74,"2,626,881.67","711,100.84","5,549,385.80","8,887,368.30","8,741,249.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,"1,773,714.24","636,022.56",47.4,"326,968.51","963,038.47","806,114.64","6,470,529.05","7,188,598.01","6,382,483.37",-95715.67,"2,673,182.13","714,745.77","5,556,996.90","8,944,924.80","8,830,519.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,"2,031,944.54","687,638.27",47.13,"275,252.89","962,938.30","853,568.29","6,550,042.12","7,253,305.25","6,399,736.96","30,606.67","2,614,255.86","702,572.91","5,580,238.97","8,897,067.73","8,902,068.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,"1,889,081.83","677,374.28",45.05,"246,809.61","924,228.93","828,316.98","6,585,518.92","7,295,455.63","6,467,138.65","118,110.48","2,585,676.30","725,710.65","5,536,575.94","8,847,962.90","8,967,562.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,"1,756,867.74","622,753.62",42.68,"226,623.80","849,420.11","802,208.38","6,621,379.79","7,294,763.38","6,492,555.00","108,735.82","2,595,911.04","726,354.58","5,535,958.73","8,858,224.35","8,979,504.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,"2,140,525.43","621,554.81",78.14,"252,900.10","874,533.06","803,324.99","6,661,231.05","7,337,767.15","6,534,442.16","108,492.68","2,668,070.16","730,213.66","5,595,552.68","8,993,836.50","9,050,640.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,"2,029,768.60","627,073.07",46.89,"261,299.24","888,419.20","798,745.65","6,697,443.47","7,355,431.44","6,556,685.79","113,983.94","2,704,081.05","729,319.14","5,594,394.76","9,027,794.94","9,082,461.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,"2,088,291.52","646,145.71",100,"267,171.85","913,417.56","818,128.20","6,733,743.01","7,396,866.28","6,578,738.08","111,355.38","2,751,994.20","746,865.56","5,616,479.71","9,115,339.47","9,132,823.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,"1,969,804.12","650,011.16",65.85,"264,590.48","914,667.49","843,069.65","6,761,262.46","7,443,491.41","6,600,421.76","126,916.69","2,731,661.28","755,331.21","5,665,523.12","9,152,515.62","9,210,527.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,"1,970,472.99","649,272.80",54.4,"259,031.13","908,358.32","810,596.10","6,743,724.63","7,456,332.36","6,645,736.26","115,401.28","2,728,757.04","788,830.64","5,692,289.68","9,209,877.36","9,244,245.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,"1,911,778.47","657,717.70",53.62,"261,141.86","918,913.18","817,647.03","6,790,393.42","7,472,811.85","6,655,164.82","96,935.81","2,702,054.03","802,835.50","5,739,195.33","9,244,084.87","9,269,280.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,"1,919,417.44","677,967.15",55.69,"254,581.62","932,604.46","865,466.99","6,912,709.91","7,624,120.67","6,758,653.68","100,701.82","2,795,927.21","817,953.31","5,796,858.59","9,410,739.11","9,444,524.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,"1,907,948.48","668,042.41",106.61,"267,408.96","935,557.98","859,031.95","7,001,065.79","7,703,776.44","6,844,744.49","89,472.84","2,916,394.79","819,982.51","5,796,718.06","9,533,095.37","9,572,899.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,"1,997,215.85","683,736.90",106.01,"279,439.94","963,282.84","866,198.64","7,081,610.69","7,793,001.29","6,926,802.65","97,383.28","2,960,041.66","832,603.29","5,821,957.61","9,614,602.56","9,676,070.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,"2,062,164.90","805,190.35",107.18,"208,499.44","1,013,796.97","964,755.96","7,335,947.77","8,098,249.11","7,133,493.15","28,119.06","3,235,474.77","868,288.97","5,942,096.78","10,045,860.51","9,973,229.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,"2,184,112.18","821,169.96",107.17,"200,312.31","1,021,589.44","992,502.31","7,466,097.77","8,258,996.97","7,266,494.66","83,492.91","3,301,332.23","933,953.48","5,955,513.48","10,190,799.19","10,160,344.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,"2,078,669.25","801,183.64",106.57,"195,249.18","996,539.39","991,777.63","7,523,813.56","8,293,119.65","7,301,342.01",-48840.52,"3,464,361.23","952,593.96","5,885,942.98","10,302,898.18","10,199,388.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,"2,012,118.45","768,941.03",106.05,"99,905.64","868,952.72","1,001,850.71","7,604,127.20","8,364,748.22","7,362,897.51",-11704.89,"3,599,386.03","951,274.09","5,832,089.96","10,382,750.09","10,261,523.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,"2,143,430.55","768,385.18",112.97,"110,333.66","878,831.81","1,024,589.30","7,717,772.25","8,507,393.15","7,482,803.85",-48898.8,"3,783,572.62","982,582.94","5,827,978.03","10,594,133.59","10,431,899.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,"2,287,528.41","767,990.77",114.45,"111,723.20","879,828.42","1,058,461.34","7,858,435.87","8,692,021.18","7,633,559.84",-19572.27,"3,834,853.62","1,022,928.53","5,906,283.58","10,764,065.74","10,637,616.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,"2,599,304.42","775,333.93",31.16,"116,024.27","891,389.36","1,057,364.00","8,027,070.19","8,870,429.94","7,813,065.95",-65886.11,"3,981,981.32","1,018,271.44","5,994,421.57","10,994,674.33","10,860,274.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,"2,318,522.36","810,746.26",58.48,"117,582.84","928,387.58","1,085,734.29","8,166,460.98","9,017,479.98","7,931,745.69",-246578.47,"4,262,995.14","1,002,991.15","6,053,617.98","11,319,604.27","11,048,662.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,"2,366,833.56","814,896.83",35.86,"121,324.04","936,256.74","1,094,981.02","8,264,614.33","9,135,634.83","8,040,653.82",-281202.88,"4,362,788.94","1,010,545.85","6,094,220.68","11,467,555.47","11,194,098.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,"2,421,597.17","834,807.86",30.35,"129,601.52","964,439.73","1,177,150.04","8,495,788.29","9,405,733.97","8,228,583.93",-209468.36,"4,548,061.37","1,002,174.16","6,170,937.26","11,721,172.79","11,461,881.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01,"2,404,246.15","844,767.78",29.86,"131,099.48","975,897.12","1,183,133.71","8,600,018.59","9,532,696.55","8,349,562.84",-321082.25,"4,757,959.77","1,058,126.86","6,196,612.93","12,012,699.56","11,643,309.90","924,317.29","3,833,642.48","3,395,036.25","438,606.23","611,189.13","446,937.73","5,756,202.84","440,410.08","-2,158,920.76","417,927.42",-739009.68,-476046.43,-262963.24,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,"2,287,240.49","852,784.30",41.13,"125,264.23","978,089.66","1,199,943.95","8,706,197.87","9,650,905.74","8,450,961.79",-385696.66,"4,793,120.58","1,080,013.64","6,276,018.28","12,149,152.49","11,790,357.30","996,459.74","3,796,660.84","3,359,173.13","437,487.71","619,593.40","460,420.24","5,828,486.17","447,532.11","-2,112,550.09","393,859.04",-779555.7,-484132.9,-295422.81,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,"2,217,114.81","900,618.42",41.16,"127,939.77","1,028,599.35","1,232,814.18","8,860,584.06","9,838,636.77","8,605,822.59",-429949.86,"4,941,847.89","1,098,445.68","6,388,174.57","12,428,468.14","12,009,792.34","1,092,195.38","3,849,652.50","3,411,001.10","438,651.40","631,763.39","466,682.29","5,926,001.03","462,173.54","-2,159,881.51","341,034.12",-770983.98,-496322.99,-274660.99,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,"2,250,311.52","911,082.16",36.33,"120,025.89","1,031,144.38","1,244,199.55","8,944,644.37","9,947,334.17","8,703,134.63",-430689.37,"4,965,054.87","1,093,379.25","6,445,915.27","12,504,349.39","12,154,101.21","1,070,547.28","3,894,507.59","3,454,526.78","439,980.81","648,935.34","444,443.91","5,981,867.38","464,047.88","-2,126,325.84","342,922.57",-773611.94,-489754.23,-283857.71,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,"2,276,792.74","920,335.18",31.88,"115,642.95","1,036,010.01","1,246,550.97","9,016,772.21","10,032,973.23","8,786,422.26",-428893.69,"5,014,282.51","1,112,729.56","6,501,496.90","12,628,508.96","12,264,719.36","1,054,611.67","3,959,670.84","3,520,192.61","439,478.22","650,602.30","462,127.25","6,029,091.16","472,405.74","-2,166,642.05","349,093.88",-777987.57,-480871.13,-297116.44,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,"2,281,216.72","950,083.44",29.57,"114,951.25","1,065,064.25","1,293,330.20","9,136,219.72","10,164,762.77","8,871,432.58",-481345.81,"5,123,878.77","1,132,101.54","6,584,906.21","12,840,886.52","12,401,559.74","1,178,857.74","3,945,021.03","3,503,297.71","441,723.32","656,041.03","476,060.52","6,100,336.32","484,569.89","-2,194,777.94","306,555.58",-787901.39,-475995.91,-311905.48,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,"2,324,344.06","942,804.05",29.1,"121,032.78","1,063,865.93","1,316,959.57","9,269,581.34","10,303,589.29","8,986,629.72",-699373.39,"5,411,221.09","1,140,883.40","6,661,461.56","13,213,566.05","12,563,386.52","1,418,003.76","3,993,217.32","3,565,591.52","427,625.81","653,682.06","487,201.34","6,163,140.81","498,320.76","-2,210,603.37","10,254.36",-709627.75,-433361.83,-276265.91,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,"2,556,148.69","967,151.35",29,"122,085.29","1,089,265.64","1,355,196.49","9,412,400.62","10,513,644.48","9,158,448.00",-700954.67,"5,531,433.76","1,136,866.81","6,795,526.80","13,463,827.36","12,789,924.45","1,534,408.88","3,997,024.88","3,584,702.35","412,322.52","656,301.65","480,565.15","6,267,096.84","528,429.96","-2,249,228.21",-83880.5,-617074.17,-345316.48,-271757.68,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,"2,617,811.49","996,379.85",31.75,"299,544.19","1,295,955.79","1,318,748.42","9,448,987.06","10,488,100.25","9,169,351.83",-722135.41,"5,594,599.24","1,123,090.82","6,824,585.50","13,542,275.56","12,741,979.11","1,830,864.66","3,763,734.58","3,373,834.45","389,900.12","650,746.28","472,344.54","6,333,794.18","490,791.33","-2,332,039.90",-158710.38,-563425.03,-381576.99,-181848.04,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,"2,703,422.90","987,573.31",36.62,"298,830.96","1,286,440.89","1,372,671.14","9,535,950.16","10,581,729.53","9,209,058.39",-836562.5,"5,665,030.77","1,193,767.79","6,859,642.66","13,718,441.21","12,873,441.18","1,880,145.12","3,784,885.64","3,417,754.50","367,131.14","832,708.47","361,059.32","6,358,454.37","501,188.29","-2,300,149.19",-252574.06,-583988.44,-358154.1,-225834.34,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,"2,697,059.14","969,394.39",30.77,"318,377.71","1,287,802.87","1,355,116.97","9,510,655.14","10,545,784.87","9,190,667.89",-906347.26,"5,713,791.71","1,184,731.87","6,920,130.24","13,818,653.81","12,862,019.02","1,993,698.69","3,720,093.02","3,331,541.03","388,551.99","897,439.71","287,292.16","6,420,117.86","500,012.38","-2,366,521.69",-329910.93,-576436.32,-382968.23,-193468.09,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,"3,046,278.16","1,005,099.07",5.46,"300,704.16","1,305,808.69","1,459,895.46","9,638,905.36","10,647,308.96","9,187,413.49",-981975.76,"5,832,420.00","1,188,103.21","6,981,427.87","14,001,951.08","12,985,353.35","2,094,094.62","3,738,325.38","3,361,339.95","376,985.43","972,821.07","215,282.14","6,498,862.35","482,565.53","-2,372,666.36",-387262.54,-594713.22,-381513.62,-213199.6,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,"3,209,064.33","1,025,301.90",3.37,"312,184.22","1,337,489.49","1,500,352.39","9,650,968.29","10,667,725.55","9,167,373.15",-1215586.95,"6,053,564.91","1,191,552.90","7,017,770.66","14,262,888.47","13,058,131.29","2,387,377.23","3,666,187.69","3,333,461.94","332,725.75","1,021,568.38","169,984.52","6,529,502.76","488,267.91","-2,379,575.98","-662,717.26","-552,869.68","-400,138.63","-152,731.06",37.05,26.81,12.22,11.91,-278.63,-258.57,25.17,15.92,41.92,20.6,27.05,158.29,-4.59,-2.05,-24.29,12.61,67.14,-61.97,13.25,13.43,10.87,-9.8,
2022-02-01,"3,167,294.88","1,029,673.27",28.1,"294,533.08","1,324,234.45","1,507,095.33","9,735,818.02","10,755,111.29","9,248,015.95",-1274999.53,"6,099,936.58","1,237,504.97","7,051,283.78","14,388,725.33","13,166,522.05","2,442,394.05","3,657,542.53","3,352,195.42","305,347.11","1,074,260.64","163,244.32","6,578,286.04","472,997.74","-2,358,614.51","-734,241.46","-540,758.08","-444,698.68","-96,059.40",35.39,25.6,11.83,11.44,-230.62,-286.42,30.61,8.11,67.48,19.86,27.13,145.11,-3.83,-0.38,-30.35,14.58,73.38,-64.54,12.35,12.86,5.69,-11.32,
2022-03-01,"3,629,874.56","1,099,324.47",19.49,"287,356.17","1,386,700.13","1,589,613.74","10,073,392.15","11,575,558.64","9,985,944.90",-1888714.12,"6,555,681.88","1,547,833.51","7,533,535.55","15,637,050.94","13,992,378.07","2,682,532.93","3,873,148.94","3,429,739.72","443,409.22","1,307,534.50","240,299.01","6,839,522.87","694,012.68","-2,172,778.18","-1,203,377.27","-685,336.85","-607,198.95","-78,137.90",34.81,28.94,13.69,17.65,-339.29,-452.86,11.11,-22.34,71.55,31.12,32.66,145.61,0.61,0.55,1.08,40.91,106.97,-48.51,17.93,15.42,50.16,-0.6,
2022-04-01,"3,924,589.14","1,170,677.09",19.54,"311,108.32","1,481,804.94","1,635,132.75","10,193,425.62","11,940,607.97","10,305,475.22",-2195170.96,"6,569,414.84","1,725,013.60","7,752,831.09","16,047,259.53","14,355,898.28","2,889,417.52","3,679,997.32","3,179,505.40","500,491.93","1,456,511.87","268,501.73","6,955,307.13","797,523.96","-1,911,480.59","-1,462,227.89","-732,943.08","-703,036.13","-29,906.95",43.7,31.42,13.96,20.04,-409.69,-526.4,5.26,-43.55,89.46,36.21,32.31,169.9,-5.51,-7.96,13.75,57.77,124.45,-39.59,20.27,16.27,71.86,10.1,
2022-05-01,"4,012,040.24","1,155,711.44",27.51,"259,111.11","1,414,850.06","1,603,916.33","10,117,497.47","11,896,968.87","10,293,052.54",-2082815.68,"6,522,545.34","1,750,138.88","7,754,787.37","16,027,471.58","14,339,713.64","2,904,795.68","3,617,749.65","3,112,707.00","505,042.66","1,528,057.01","222,081.87","6,960,157.00","794,630.37","-2,047,687.03","-1,546,520.13","-536,295.55","-559,094.94","22,799.39",36.57,28.67,12.21,18.58,-385.63,-543.01,31.07,-16.27,107.67,33.63,30.08,175.44,-8.64,-11.58,14.92,57.28,134.87,-51.94,19.28,15.44,68.21,5.49,
2022-06-01,"4,181,727.23","1,114,776.48",23.22,"337,796.70","1,452,596.40","1,545,474.68","10,143,626.33","11,901,351.25","10,355,876.57",-2121925.21,"6,696,887.42","1,729,109.10","7,714,171.48","16,140,168.00","14,334,869.81","3,094,135.92","3,602,751.51","3,117,428.90","485,322.60","1,525,894.47","203,214.62","6,976,071.71","738,099.78","-2,116,891.55","-1,612,689.82","-509,235.38","-560,705.28","51,469.90",36.39,19.5,11.03,17.08,-340.83,-626.07,35.37,-17.8,116.5,31.72,30.7,162.47,-8.68,-11.01,9.87,52.73,132.59,-57.31,17.15,14.36,52.32,3.55,
2022-07-01,"4,315,561.98","1,124,364.71",20.14,"312,062.74","1,436,447.59","1,564,877.32","10,253,559.29","11,955,344.20","10,390,466.89",-2123834.18,"6,826,396.24","1,754,015.32","7,673,136.16","16,253,547.72","14,410,025.30","3,263,877.27","3,562,518.97","3,057,498.55","505,020.42","1,629,289.77","124,725.55","6,945,710.40","727,425.76","-2,174,369.33","-1,686,199.39","-437,634.80","-586,752.80","149,118.01",35.02,18.83,10.62,16.03,-203.68,"-16,543.74",38.33,-35.4,153.98,27.96,26.15,130.17,-10.79,-14.25,18.1,53.74,149.25,-74.4,15.19,12.7,45.98,1.64,
